Date,oil_price,oil_return,oil_lag_1,oil_lag_3
2022-08-05,89.01000213623047,0.005308348947856256,88.54000091552734,94.41999816894533
2022-08-08,90.76000213623048,0.019660711807664377,89.01000213623047,90.66000366210938
2022-08-09,90.5,-0.002864721574600937,90.76000213623048,88.54000091552734
2022-08-10,91.93000030517578,0.015801108344483783,90.5,89.01000213623047
2022-08-11,94.33999633789062,0.026215555582665973,91.93000030517578,90.76000213623048
2022-08-12,92.08999633789062,-0.02384990552619215,94.33999633789062,90.5
2022-08-15,89.41000366210938,-0.029101887092578438,92.08999633789062,91.93000030517578
2022-08-16,86.52999877929688,-0.03221121535456328,89.41000366210938,94.33999633789062
2022-08-17,88.11000061035156,0.0182595845758029,86.52999877929688,92.08999633789062
2022-08-18,90.5,0.027125177313500615,88.11000061035156,89.41000366210938
2022-08-19,90.7699966430664,0.0029833883211758394,90.5,86.52999877929688
2022-08-22,90.2300033569336,-0.005949028380558663,90.7699966430664,88.11000061035156
2022-08-23,93.73999786376952,0.0389005250609491,90.2300033569336,90.5
2022-08-24,94.88999938964844,0.012267991808045497,93.73999786376952,90.7699966430664
2022-08-25,92.5199966430664,-0.02497631743941786,94.88999938964844,90.2300033569336
2022-08-26,93.05999755859376,0.005836585982710751,92.5199966430664,93.73999786376952
2022-08-29,97.01000213623048,0.042445784238815065,93.05999755859376,94.88999938964844
2022-08-30,91.63999938964844,-0.05535514512246875,97.01000213623048,92.5199966430664
2022-08-31,89.55000305175781,-0.022806594847344708,91.63999938964844,93.05999755859376
2022-09-01,86.61000061035156,-0.03283084691473426,89.55000305175781,97.01000213623048
2022-09-02,86.87000274658203,0.0030019874656297407,86.61000061035156,91.63999938964844
2022-09-06,86.87999725341797,0.00011505130102373862,86.87000274658203,89.55000305175781
2022-09-07,81.94000244140625,-0.056859978915542286,86.87999725341797,86.61000061035156
2022-09-08,83.54000091552734,0.019526463588589893,81.94000244140625,86.87000274658203
2022-09-09,86.79000091552734,0.03890351884585552,83.54000091552734,86.87999725341797
2022-09-12,87.77999877929688,0.011406819372350219,86.79000091552734,81.94000244140625
2022-09-13,87.30999755859375,-0.005354308808830588,87.77999877929688,83.54000091552734
2022-09-14,88.4800033569336,0.013400593643982717,87.30999755859375,86.79000091552734
2022-09-15,85.0999984741211,-0.03820077706346103,88.4800033569336,87.77999877929688
2022-09-16,85.11000061035156,0.00011753391785918055,85.0999984741211,87.30999755859375
2022-09-19,85.7300033569336,0.007284722619384176,85.11000061035156,88.4800033569336
2022-09-20,84.44999694824219,-0.014930670227109921,85.7300033569336,85.0999984741211
2022-09-21,82.94000244140625,-0.017880338204883328,84.44999694824219,85.11000061035156
2022-09-22,83.48999786376953,0.006631244347404364,82.94000244140625,85.7300033569336
2022-09-23,78.73999786376953,-0.0568930425384675,83.48999786376953,84.44999694824219
2022-09-26,76.70999908447266,-0.025781036758586673,78.73999786376953,82.94000244140625
2022-09-27,78.5,0.023334649157747966,76.70999908447266,83.48999786376953
2022-09-28,82.1500015258789,0.046496834724572,78.5,78.73999786376953
2022-09-29,81.2300033569336,-0.01119900367446125,82.1500015258789,76.70999908447266
2022-09-30,79.48999786376953,-0.021420724132169333,81.2300033569336,78.5
2022-10-03,83.62999725341797,0.052082016617280624,79.48999786376953,82.1500015258789
2022-10-04,86.5199966430664,0.034556970997991154,83.62999725341797,81.2300033569336
2022-10-05,87.76000213623047,0.014332010416963303,86.5199966430664,79.48999786376953
2022-10-06,88.44999694824219,0.007862292561714224,87.76000213623047,83.62999725341797
2022-10-07,92.63999938964844,0.04737142550562323,88.44999694824219,86.5199966430664
2022-10-10,91.12999725341795,-0.016299677743728647,92.63999938964844,87.76000213623047
2022-10-11,89.3499984741211,-0.019532523131181145,91.12999725341795,88.44999694824219
2022-10-12,87.2699966430664,-0.0232792598385676,89.3499984741211,92.63999938964844
2022-10-13,89.11000061035156,0.021084038479006306,87.2699966430664,91.12999725341795
2022-10-14,85.61000061035156,-0.0392772974528901,89.11000061035156,89.3499984741211
2022-10-17,85.45999908447266,-0.0017521495714224455,85.61000061035156,87.2699966430664
2022-10-18,82.81999969482422,-0.03089163840311937,85.45999908447266,89.11000061035156
2022-10-19,85.55000305175781,0.03296309305714962,82.81999969482422,85.61000061035156
2022-10-20,85.9800033569336,0.005026303797039278,85.55000305175781,85.45999908447266
2022-10-21,85.05000305175781,-0.010816472073338024,85.9800033569336,82.81999969482422
2022-10-24,84.58000183105469,-0.0055261752361972505,85.05000305175781,85.55000305175781
2022-10-25,85.31999969482422,0.008749087819218238,84.58000183105469,85.9800033569336
2022-10-26,87.91000366210938,0.03035635228022948,85.31999969482422,85.05000305175781
2022-10-27,89.08000183105469,0.013309044707156659,87.91000366210938,84.58000183105469
